37.9247, -2.2374, 2022-09-05 20:26:31.814012, 27633.034012909364
38.3423, -1.5995, 2022-09-05 20:26:42.328050, 27541.86663539551
38.7559, -0.9537, 2022-09-05 20:26:52.833309, 27565.066386624374
39.1654, -0.2999, 2022-09-05 20:27:03.345023, 27547.706876113596
39.5707, 0.362, 2022-09-05 20:27:13.871471, 27508.199400337686
39.9717, 1.0322, 2022-09-05 20:27:24.381519, 27552.319495353957
40.3683, 1.7109, 2022-09-05 20:27:34.906291, 27517.226799010914
40.7603, 2.3981, 2022-09-05 20:27:45.430698, 27516.374593268105
41.1476, 3.0939, 2022-09-05 20:27:55.910834, 27630.820986149218
41.5302, 3.7985, 2022-09-05 20:28:06.436525, 27514.62737793499
41.9078, 4.5119, 2022-09-05 20:28:16.961764, 27511.99196887149
42.3684, 5.4076, 2022-09-05 20:28:30.098975, 27291.860116238015
42.7345, 6.1412, 2022-09-05 20:28:40.595188, 27586.530247638642
43.0954, 6.884, 2022-09-05 20:28:51.162290, 27404.7211959423
43.4508, 7.6361, 2022-09-05 20:29:01.748970, 27353.688858705787
43.8006, 8.3976, 2022-09-05 20:29:12.256759, 27560.02326399887
44.1609, 9.2053, 2022-09-05 20:29:22.812904, 28735.401565716966
44.4988, 9.9861, 2022-09-05 20:29:33.619638, 26795.295598685178
44.8307, 10.7765, 2022-09-05 20:29:44.098983, 27633.980551757642
45.1564, 11.5763, 2022-09-05 20:29:54.687309, 27343.567298114158
45.4759, 12.386, 2022-09-05 20:30:05.198576, 27552.984346494624
45.789, 13.2052, 2022-09-05 20:30:15.753514, 27435.73175303651
46.0955, 14.0341, 2022-09-05 20:30:26.232237, 27635.726771990507
46.3952, 14.8726, 2022-09-05 20:30:36.697554, 27667.928068956935
46.6881, 15.7208, 2022-09-05 20:30:47.222211, 27514.484969321176
46.9739, 16.5786, 2022-09-05 20:30:57.706656, 27617.744452359202
47.2526, 17.446, 2022-09-05 20:31:08.242748, 27483.862158726697
47.5241, 18.3231, 2022-09-05 20:31:18.720697, 27642.64358394148
